560;1743;Denise Crosby;11/24/1957;1;Acting
561;1753;Nichelle Nichols;12/28/1932;1;Acting
562;1755;Majel Barrett;02/23/1932;1;Acting
563;1757;Persis Khambatta;10.02.1948;1;Acting
564;1759;Grace Lee Whitney;4.01.1930;1;Acting
565;1769;Sofia Coppola;05/14/1971;1;Directing
566;1770;Akiko Takeshita;NULL;0;Acting
567;1772;Anna Faris;11/29/1976;1;Acting
568;1773;Kazuyoshi Minamimagoe;NULL;0;Acting
569;1774;Kazuko Shibata;NULL;0;Acting
570;1775;Take;NULL;0;Acting
571;1777;Ross Katz;NULL;0;Production
572;1779;Kevin Shields;NULL;0;Acting
573;1780;Justin Stanley;NULL;0;Writing
574;1782;Sarah Flack;NULL;1;Editing
575;1784;Anne Ross;NULL;1;Art
576;1786;Hiroko Kawasaki;4.05.1912;1;Acting
577;1787;Daikon;NULL;0;Acting
578;1794;Bibi Besch;2.01.1940;1;Acting
579;1796;Kirstie Alley;1.12.1951;1;Acting
580;1797;John Newton;NULL;0;Sound
581;1803;Mary V. Buck;NULL;1;Production
582;1805;Diana Ossana;NULL;1;Writing
583;1806;Annie Proulx;08/22/1935;1;Writing
584;1808;Geraldine Peroni;7.05.1953;1;Editing
585;1812;Michelle Williams;9.09.1980;1;Acting
586;1813;Anne Hathaway;11.12.1982;1;Acting
587;1814;Larry Reese;NULL;0;Acting
588;1815;Valerie Planche;NULL;1;Acting
589;1816;Marty Antonini;NULL;0;Acting
590;1817;Linda Cardellini;06/25/1975;1;Acting
591;1819;Robin Curtis;06/15/1956;1;Acting
592;1826;Mary Ann Barton;NULL;1;Production
593;1827;Elza Bergeron;NULL;0;Production
594;1828;Stuart Jensen;NULL;0;Production
595;1830;Vadia Potenza;NULL;0;Acting
596;1832;Joe W. Davis;NULL;0;Acting
597;1834;Shirley Henderson;11/24/1965;1;Acting
598;1835;Lisa McKinlay;NULL;0;Acting
599;1836;Julia Davis;08/25/1966;1;Acting
600;1837;Susan Vidler;NULL;1;Acting
601;1839;Lorraine McIntosh;05/13/1964;0;Acting
602;1841;Mhairi Morrison;NULL;1;Acting
603;1842;Andrew Townsley;NULL;0;Acting
604;1847;Wolfgang Braun;NULL;0;Production
605;1848;Christoph Ott;NULL;0;Production
606;1849;Franz Plasa;NULL;0;Sound
607;1857;Cornelia Froboess;10/28/1943;1;Acting
608;1859;Christiane Paul;3.08.1974;1;Acting
609;1864;Jenny Elvers;5.11.1972;1;Acting
610;1866;Muriel Baumeister;01/24/1972;1;Acting
611;1871;Ueli Christen;04/21/1962;0;Editing
612;1872;Torsten Breuer;NULL;0;Camera
613;1874;Katja Riemann;11.01.1963;1;Acting
614;1878;Nico van der Knaap;NULL;0;Acting
615;1879;Antonia Lang;NULL;0;Acting
616;1880;Judith Reinartz;NULL;0;Acting
617;1882;Martin Armknecht;02/21/1962;0;Acting
618;1887;Jack Golden Russell;NULL;0;Writing
619;1899;Denise Di Novi;NULL;1;Production
620;1901;Caroline Thompson;04/23/1956;1;Writing
621;1902;Dianne Wiest;03/28/1948;1;Acting
622;1907;Kathy Baker;6.08.1950;1;Acting
623;1909;Conchata Ferrell;03/28/1943;1;Acting
624;1910;Caroline Aaron;8.07.1952;1;Acting
625;1912;O-Lan Jones;05/23/1950;1;Acting
626;1913;Susan Blommaert;10/13/1947;1;Acting
627;1914;Linda Perri;NULL;0;Acting
628;1917;Colleen Halsey;NULL;1;Editing
629;1920;Winona Ryder;10/29/1971;1;Acting
630;1922;Catherine Zeta-Jones;09/25/1969;1;Acting
631;1932;Audrey Hepburn;5.04.1929;1;Acting
632;1934;Patricia Neal;01/20/1926;1;Acting
633;1945;Dorothy Whitney;09/14/1902;1;Production
634;1946;Beverly Powers;8.07.1939;1;Acting
635;1949;Elvia Allman;09/19/1904;1;Acting
636;1951;Elisabeth Shue;10.06.1963;1;Acting
637;1955;Darlene Vogel;10/25/1962;1;Acting
638;1956;Cherry Jones;11/21/1956;1;Acting
639;1957;Sophie Marceau;11/17/1966;1;Acting
640;1959;Brigitte Fossey;06/15/1946;1;Acting
641;1963;Dani?le Thompson;1.03.1942;1;Writing
642;1969;Denise Grey;1896-09-17;1;Acting
643;1970;Sheila O'Connor;5.04.1966;1;Acting
644;1972;Dominique Lavanant;05/24/1944;1;Acting
645;1980;Mary McCormack;2.08.1969;1;Acting
646;1981;Alfre Woodard;11.08.1952;1;Acting
647;1984;Kimberly Scott;12.11.1961;1;Acting
648;1987;Melanee Murray;NULL;1;Acting
649;1988;Tracey Vilar;4.12.1968;1;Acting
650;1989;Celia Weston;12/14/1951;1;Acting
651;1991;Tess McCarthy;NULL;0;Acting
652;1992;Natasha Dorfhuber;NULL;1;Acting
653;1995;Susan G. Pollock;NULL;0;Production
654;1997;Charles Leavitt;NULL;0;Writing
655;2000;Lewis Milestone;1895-09-30;0;Directing
656;2012;Scott Kolk;05/16/1905;0;Acting
657;2018;Beryl Mercer;1882-08-13;1;Acting
658;2021;Jane Wyatt;8.12.1910;1;Acting
659;2022;Catherine Hicks;8.06.1951;1;Acting
660;2031;Amanda Mackey;NULL;1;Production
661;2038;Naomie Harris;9.06.1976;1;Acting
662;2045;Ferne Cassel;NULL;1;Production
663;2051;Mar?a Conchita Alonso;06/29/1957;1;Acting
664;2054;Emma Hitching;NULL;1;Acting
665;2057;Kim McGarrity;NULL;1;Acting
666;2058;Megan Burns;06/25/1986;1;Acting
667;2061;Bindu De Stoppani;12/19/1976;0;Acting
668;2063;Jukka Hiltunen;04/16/1965;0;Acting
669;2066;Toby Sedgwick;NULL;0;Acting
670;2072;Lilyan Chauvin;8.06.1925;1;Acting
671;2073;Gail Stevens;NULL;1;Production
672;2074;Michael Mark Edmondson;NULL;0;Acting
673;2079;Cynthia Gouw;NULL;1;Acting
674;2095;Ralph Winter;NULL;0;Production
675;2109;Kim Cattrall;08/21/1956;1;Acting
676;2111;Rosanna DeSoto;9.02.1950;1;Acting
677;2113;C.O. Slyfield;1898-05-11;0;Sound
678;2114;G.R. Danner;NULL;0;Sound
679;2117;Robert O. Cook;NULL;0;Sound
680;2119;Dodie Shepard;NULL;0;Costume  MakeUp
681;2121;Mary Jo Slater;04/19/1946;1;Production
682;2124;Iman;07/25/1955;1;Acting
683;2126;Herbert Bunston;1874-04-15;0;Acting
684;2133;Dina Meyer;12/22/1968;1;Acting
685;2138;Shawnee Smith;7.03.1969;1;Acting
686;2139;Makenzie Vega Norfolk;2.10.1994;1;Acting
687;2140;Monica Potter;06/30/1971;1;Acting
688;2142;Alexandra Bokyun Chun;2.11.1967;1;Acting
689;2151;Amy Lippens;NULL;1;Production
690;2155;Thora Birch;3.11.1982;1;Acting
691;2156;Louis Bromfield;NULL;0;Writing
692;2159;Marilyn Goldin;NULL;1;Writing
693;2161;Debra Hill;11.10.1950;1;Production
694;2162;Lynda Obst;04/14/1950;1;Production
695;2165;Rosanna Arquette;8.10.1959;1;Acting
696;2167;Mercedes Ruehl;02/28/1948;1;Acting
697;2173;Valentina Vargas;12/31/1964;1;Acting
698;2174;Kimberly Beck;1.09.1956;1;Acting
699;2179;Suzy Amis;1.05.1962;1;Acting
700;2184;Richard Barton Lewis;NULL;0;Production
701;2186;Nathalie Cheron;NULL;1;Production
702;2190;G?rard Viard;NULL;0;Art
703;2193;Alexandra Gonin;03/26/1967;1;Acting
704;2195;Jean Leuvrais;NULL;0;Acting
705;2196;Claudia Morin;NULL;0;Acting
706;2205;Jessica Capshaw;8.09.1976;1;Acting
707;2206;Samantha Morton;05/13/1977;1;Acting
708;2207;Lois Smith;11.03.1930;1;Acting
709;2208;Kathryn Morris;01/28/1969;1;Acting
710;2210;Bonnie Curtis;NULL;1;Production
711;2213;Matthew Ferraro;NULL;0;Sound
712;2215;Denise Chamian;NULL;1;Production
713;2217;Joseph Kanon;NULL;0;Writing
714;2227;Nicole Kidman;06/20/1967;1;Acting
715;2229;Catherine Keener;03/23/1959;1;Acting
716;2230;Pam Grier;05/26/1949;1;Acting
717;2233;Bridget Fonda;01/27/1964;1;Acting
718;2242;Ellen Lewis;NULL;1;Production
719;2265;Adrienne Corri;11/13/1930;1;Acting
720;2266;Stephi Lineburg;11/16/1982;1;Acting
721;2270;James Marcus;06/23/1942;0;Acting
722;2272;Carl Duering;05/29/1923;0;Acting
723;2273;Paul Farrell;1893-09-01;0;Acting
724;2274;Miriam Karlin;06/23/1925;1;Acting
725;2275;Caitlin Clarke;5.03.1952;1;Acting
726;2276;Sheila Raynor;03/15/1908;1;Acting
727;2279;Godfrey Quigley;5.04.1923;0;Acting
728;2284;Wendy Carlos;11/14/1939;1;Sound
729;2285;Rachel Elkind;NULL;1;Sound
730;2290;Richard Connaught;NULL;0;Acting
731;2292;Pauline Taylor;NULL;0;Acting
732;2312;Solveig Dommartin;05/16/1961;1;Acting
733;2316;Beatrice Manowski;07/31/1968;1;Acting
734;2317;Elmar Wilms;NULL;0;Acting
735;2318;Heidi L?di;05/31/1949;1;Art
736;2319;Maria de Medeiros;08/19/1965;1;Acting
737;2321;Jessica Amlee;07/17/1994;1;Acting
738;2322;Kenya Jo Kennedy;NULL;0;Acting
739;2323;Camille Martinez;NULL;0;Acting
740;2324;Heidi Levitt;2.08.1962;1;Production
741;2325;Monika Mikkelsen;NULL;1;Production
742;2326;Shelley Bolton;NULL;0;Art
743;2327;Katia Stano;NULL;1;Costume  MakeUp
744;2328;Manuel Corrales;NULL;0;Sound
745;2329;Viorel Ghiocel;NULL;0;Sound
746;2330;Patrick Ghislain;NULL;0;Sound
747;2331;Albert Manera;NULL;0;Sound
748;2336;Stefan Will;08/27/1959;1;Sound
749;2338;Bettina B?hler;06/24/1960;1;Editing
750;2339;Julia Hummer;04/24/1980;1;Acting
751;2340;Barbara Auer;2.01.1959;1;Acting
752;2342;Bilge Bingul;NULL;0;Acting
753;2343;Katharina Sch?ttler;10/20/1979;1;Acting
754;2345;Rog?rio Jacques;NULL;0;Acting
755;2346;Maria Jo?o;NULL;0;Acting
756;2347;Vasco Machado;NULL;0;Acting
757;2348;Noberto Paula;NULL;0;Acting
758;2350;Helene Weigel;5.12.1900;1;Acting
759;2357;Howard Franklin;NULL;0;Writing
760;2358;Alain Godard;NULL;0;Writing
761;2360;Thomas Sch?hly;NULL;0;Production
762;2362;Jane Seitz;08/17/1942;1;Editing
763;2373;Lucien Bodard;1.09.1914;0;Acting
764;2375;Lars Bodin-Jorgensen;NULL;0;Acting
765;2378;Franco Cristaldi;NULL;0;Production
766;2392;Gates McFadden;3.02.1949;1;Acting
767;2393;Marina Sirtis;03/29/1955;1;Acting
768;2395;Whoopi Goldberg;11/13/1955;1;Acting
769;2396;Sandy Veneziano;NULL;0;Art
770;2397;Robert Blackman;NULL;0;Costume  MakeUp
771;2399;Junie Lowry-Johnson;NULL;1;Production
772;2402;Claudie Ossard;12/16/1943;1;Production
773;2405;Audrey Tautou;8.09.1976;1;Acting
774;2409;Lorella Cravotta;4.09.1958;1;Acting
775;2411;Clotilde Mollet;NULL;1;Acting
776;2412;Isabelle Nanty;01/21/1962;1;Acting
777;2415;Yolande Moreau;02/27/1953;1;Acting
778;2433;Miriam  Hopkins;10/18/1902;1;Acting
779;2434;Kay Francis;01/13/1905;1;Acting
780;2447;Peter Kohn;NULL;0;Production
781;2448;Pat Sandston;NULL;0;Production
782;2450;Lauren Maher;NULL;1;Acting
783;2452;Vanessa Branch;03/21/1973;1;Acting
784;2453;Mary Steenburgen;2.08.1953;1;Acting
785;2458;Foster;NULL;0;Acting
786;2459;Freddie;1.01.1984;0;Acting
787;2462;Catherine McCormack;4.03.1972;1;Acting
788;2469;Gerda Stevenson;NULL;0;Acting
789;2470;Mhairi Calvey;5.07.1988;0;Acting
790;2471;Jeanne Marine;NULL;0;Acting
791;2473;Sandy Nelson;12.02.1970;0;Acting
792;2474;Alan Tall;NULL;0;Acting
793;2475;Andrew Weir;12/26/1980;0;Acting
794;2480;Tam White;07/21/1942;0;Acting
795;2485;Patsy Pollock;NULL;1;Production
796;2491;Carole Lombard;10.06.1908;1;Acting
797;2503;Maude Eburne;1875-11-10;1;Acting
798;2506;Alice Krige;06/28/1954;1;Acting
799;2511;Anastasia Emmons;NULL;0;Acting
800;2517;Donna Murphy;3.07.1959;1;Acting
801;2519;Sanja Milkovic Hays;09/19/1958;1;Costume  MakeUp
802;2525;Shannon Cochran;8.07.1958;1;Acting
803;2527;Cherie Baker;NULL;0;Art
804;2532;Cathy Sandrich Gelfond;NULL;1;Production
805;2533;Dallas Puett;NULL;0;Editing
806;2535;Vivica A. Fox;07/30/1964;1;Acting
807;2538;Chiaki Kuriyama;10.10.1984;1;Acting
808;2539;Julie Dreyfus;01/24/1966;1;Acting
809;2548;Cindy Morgan;09/29/1954;1;Acting
810;2551;Marcia Lucas;NULL;1;Editing
811;2552;E. Lee Perry;NULL;0;Production
812;2553;Jonathan T. Taplin;NULL;0;Production
813;2556;Amy Robinson;04/13/1948;0;Production
814;2564;Lenny Scaletta;NULL;0;Acting
815;2569;V?ra Clouzot;12/30/1913;1;Acting
816;2573;Jo Dest;NULL;0;Acting
817;2575;Jeannie Bell;11/23/1944;1;Acting
818;2580;Madeleine Gug;8.04.1913;1;Editing
819;2581;Etiennette Muse;NULL;1;Editing
820;2590;Keir Pearson;NULL;0;Writing
821;2591;Izidore Codron;NULL;0;Production
822;2597;Naomi Geraghty;NULL;1;Editing
823;2598;Sophie Okonedo;1.01.1969;1;Acting
824;2599;Ofentse Modiselle;NULL;0;Acting
825;2600;Mathabo Pieterson;NULL;0;Acting
826;2607;Fana Mokoena;05/13/1971;0;Acting
827;2608;Lebo Mashile;NULL;0;Acting
828;2609;Leleti Khumalo;NULL;0;Acting
829;2612;Mosa Kaiser;NULL;0;Acting
830;2613;Lennox Mathabathe;NULL;0;Acting
831;2617;Cara Seymour;1.06.1964;1;Acting
832;2619;Simo Mogwaza;NULL;0;Acting
833;2620;Harriet Lenabe;NULL;0;Acting
834;2622;Martin Russell;NULL;0;Sound
835;2623;Moonyeenn Lee;NULL;0;Production
836;2630;Nastassja Kinski;01/24/1959;1;Acting
837;2634;Pierre-Fran?ois Limbosch;NULL;0;Art
838;2635;Shaheen Baig;NULL;1;Production
839;2639;Eva Marie Saint;7.04.1924;1;Acting
840;2640;Jessie Royce Landis;11/25/1904;1;Acting
841;2643;Josephine Hutchinson;10.12.1903;1;Acting
842;2656;Leonard Murphy;NULL;0;Production
843;2660;Bud McNeil;NULL;0;Lighting
844;2661;Bill Shaw;NULL;0;Lighting
845;2667;Josephine Hull;1877-01-03;1;Acting
846;2668;Jean Adair;1873-06-13;1;Acting
847;2670;Priscilla Lane;6.12.1915;1;Acting
848;2676;Kim Roberts;NULL;1;Acting
849;2677;Bahar Soomekh;03/30/1975;1;Acting
850;2678;Stephanie Gorin;NULL;1;Production
851;2684;Emmanuelle Vaugier;06/23/1976;1;Acting
852;2685;Beverley Mitchell;01/22/1981;1;Acting
853;2699;Carla Belver;NULL;0;Acting
854;2709;Wendy Stites;NULL;1;Costume  MakeUp
855;2713;Linda Hamilton;09/26/1956;1;Acting
856;2715;Bess Motta;2.10.1958;1;Acting
857;2724;Stanzi Stokes;NULL;0;Production
858;2726;Brigitte Mira;04/20/1910;1;Acting
859;2728;Barbara Valentin;12/15/1940;1;Acting
860;2729;Irm Hermann;10.04.1942;1;Acting
861;2730;Elma Karlowa;3.12.1932;1;Acting
862;2731;Anita Bucher;NULL;0;Acting
863;2732;Gusti Kreissl;1.02.1904;0;Acting
864;2733;Doris Mattes;10.07.1938;1;Acting
865;2734;Margit Symo;09/13/1913;1;Acting
866;2735;Katharina Herberg;NULL;0;Acting
867;2737;Thea Eym?sz;NULL;0;Editing
868;2740;Lilo Pempeit;10.06.1922;1;Acting
869;2744;Carmen Maura;09/15/1945;1;Acting
870;2745;Doreen Lang;02/15/1915;1;Acting
871;2750;Julie Harris;12.02.1925;1;Acting
872;2752;Jo Van Fleet;12/30/1914;1;Acting
873;2759;Lola Due?as;10.06.1971;1;Acting
874;2762;Mushy Callahan;NULL;0;Acting
875;2769;Natalie Wood;07/20/1938;1;Acting
876;2772;Ann Doran;07/28/1911;1;Acting
877;2775;Corey Allen;06/29/1934;0;Directing
878;2777;Rochelle Hudson;3.06.1916;1;Acting
879;2779;Steffi Sidney;04/16/1935;1;Acting
880;2780;Virginia Brissac;1883-06-11;1;Acting
881;2781;Beverly Long;NULL;1;Acting
882;2790;Marietta Canty;09/30/1905;1;Acting
883;2793;Edmund Meisel;NULL;0;Sound
884;2797;Paul von Hindenburg;1847-10-02;0;Acting
885;2807;Krystyna Janda;12/18/1952;1;Acting
886;2815;Piotr Cie?lak;NULL;0;Acting
887;2817;Krystyna Zachwatowicz;05/16/1930;0;Acting
888;2818;Magda Teresa W?jcik;NULL;0;Acting
889;2820;Dorota Stali?ska;6.01.1953;0;Acting
890;2822;Ewa Zi?tek;3.08.1953;0;Acting
891;2824;Jerzy Moniak;NULL;0;Directing
892;2826;Irena Byrska;10.09.1901;0;Acting
893;2827;Wies?awa Kosmalska;NULL;0;Acting
894;2828;Franciszek Trzeciak;10.01.1942;0;Acting
895;2832;Maja Komorowska;12/23/1937;1;Acting
896;2833;Janusz Zaorski;09/19/1947;0;Directing
897;2834;Wojciech Alaborski;09/23/1941;0;Acting
898;2835;Tatiana Sosna-Sarno;NULL;0;Acting
899;2836;Kimberly Peirce;9.08.1967;1;Directing
900;2838;Chlo? Sevigny;11/18/1974;1;Acting
901;2841;Alison Folland;8.10.1978;1;Acting
902;2842;Jeannetta Arnette;07/29/1954;1;Acting
903;2843;Rob Campbell;NULL;0;Acting
904;2844;Matt McGrath;6.11.1969;0;Acting
905;2845;Cheyenne Rushing;04/28/1981;1;Acting
906;2846;Robert Prentiss;NULL;0;Acting
907;2847;Josh Ridgway;NULL;0;Writing
908;2849;Stephanie Sechrist;NULL;0;Acting
909;2852;Lisa Renee Wilson;NULL;0;Acting
910;2853;Jackson D. Kane;NULL;0;Acting
911;2854;Joseph Gibson;NULL;0;Acting
912;2855;Michael Tripp;NULL;0;Acting
913;2856;Shana McClendon;03/27/1980;1;Acting
914;2857;Libby Villari;11/17/1951;0;Acting
915;2858;Paige Carl Griggs;NULL;0;Acting
916;2859;Gail Cronauer;12/23/1948;1;Acting
917;2861;Eva Kolodner;NULL;1;Production
918;2862;Christine Vachon;11/21/1962;1;Production
919;2865;Tracy Granger;NULL;1;Editing
920;2868;S.E. Hinton;07/22/1948;1;Writing
921;2869;Kathleen Rowell;NULL;1;Writing
922;2873;Anne Goursaud;12.01.1943;1;Editing
923;2874;Janet Hirshenson;NULL;1;Production
924;2882;Diane Lane;01/22/1965;1;Acting
925;2885;Michelle Meyrink;9.01.1962;1;Acting
926;2889;Richard Beggs;NULL;0;Sound
927;2893;Walter Klee;NULL;0;Editing
928;2894;Sam Winston;NULL;0;Editing
929;2896;Marlene Dietrich;12/27/1901;1;Acting
930;2898;Rosa Valetti;1876-01-25;1;Acting
931;2901;Karl Vollm?ller;NULL;0;Writing
932;2906;Rolf M?ller;NULL;0;Acting
933;2907;Roland Varno;03/15/1908;0;Acting
934;2910;Robert Klein-L?rk;NULL;0;Acting
935;2914;Ilse F?rstenberg;12.12.1907;1;Acting
936;2924;Valerie Hobson;04/14/1917;1;Acting
937;2926;Elsa Lanchester;10/28/1902;1;Acting
938;2929;Una O'Connor;1880-10-23;1;Acting
939;2934;Mary Gordon;1882-05-16;1;Acting
940;2935;Anne Darling;NULL;1;Acting
941;2941;Norman Ainsley;NULL;0;Acting
942;2942;Peter Shaw;NULL;0;Acting
943;2943;Kansas DeForrest;NULL;0;Acting
944;2944;Josephine McKim;1.04.1910;1;Acting
945;2946;Jennifer Fox;NULL;1;Production
946;2947;Georgia Kacandes;NULL;1;Production
947;2951;Estelle Crottaz;NULL;0;Production
948;2952;Avy Kaufman;NULL;1;Production
949;2953;Lora Kennedy;NULL;1;Production
950;2956;Amanda Peet;1.11.1972;1;Acting
951;2958;Diana Scarwid;08/27/1955;1;Acting
952;2965;Nicholas Art;01/13/1999;0;Acting
953;2967;Daisy Torm?;NULL;1;Acting
954;2971;Mazhar Munir;NULL;0;Acting
955;2973;Bikram Singh Bhamra;NULL;0;Acting
956;2982;Sonnell Dadral;NULL;0;Acting
957;2984;Badria Timimi;NULL;0;Acting
958;2985;Robert Baer;7.01.1952;0;Writing
959;2990;Rose Kaufman;03/30/1939;1;Writing
960;2992;Hans Janowitz;NULL;0;Writing
961;2998;Willy Hameister;NULL;0;Crew
962;3005;Lil Dagover;1887-09-30;0;Acting
963;3006;Toni Kalem;08/29/1950;1;Acting
964;3011;Linda Manz;08/20/1961;1;Acting
965;3012;William Andrews;NULL;0;Acting
966;3013;Erland van Lidth;6.03.1953;0;Acting
967;3018;Dion Albanese;NULL;0;Acting
968;3019;Olympia Dukakis;06/20/1931;1;Acting
969;3020;George Merolle;NULL;0;Acting
970;3021;Terri Perri;NULL;0;Acting
971;3024;Richard Marriott;NULL;0;Sound
972;3046;Lynda House;NULL;0;Production
973;3047;Jocelyn Moorhouse;9.04.1960;1;Directing
974;3050;Jill Bilcock;NULL;1;Editing
975;3051;Toni Collette;11.01.1972;1;Acting
976;3052;Rachel Griffiths;12/18/1968;1;Acting
977;3053;Sophie Lee;8.07.1968;1;Acting
978;3054;Roz Hammond;NULL;1;Acting
979;3057;Belinda Jarrett;NULL;0;Acting
980;3059;Pippa Grandison;9.12.1970;1;Acting
981;3060;Jeanie Drynan;NULL;1;Acting
982;3063;Tilda Swinton;11.05.1960;1;Acting
983;3066;Gabby Millgate;NULL;0;Acting
984;3067;Gennie Nevinson;NULL;1;Acting
985;3069;Therese Bradley;NULL;1;Acting
986;3073;Pauline Turner;NULL;1;Acting
987;3077;Anne Marie Timoney;NULL;1;Acting
988;3081;Des Hamilton;7.08.1965;0;Production
989;3082;Laurence Dorman;NULL;0;Art
990;3086;Richard S. Castellano;9.04.1933;0;Acting
991;3092;Diane Keaton;1.05.1946;1;Acting
992;3094;Talia Shire;04/25/1946;1;Acting
993;3101;Andrea Eastman;NULL;0;Production
994;3102;Howard Beals;NULL;0;Sound
995;3106;John C. Hammell;08/14/1915;0;Sound
996;3107;Pierre Jalbert;NULL;0;Acting
997;3108;Alison Barrett;NULL;1;Production
998;3109;Paddy Reardon;NULL;0;Art
999;3110;Allison Anders;11/16/1954;1;Directing
1000;3116;Combustible Edison;NULL;0;Sound
1001;3119;Lance Brown;NULL;0;Sound
1002;3121;Elena Maganini;NULL;0;Editing
1003;3122;Sammi Davis;06/21/1964;1;Acting
1004;3123;Amanda de Cadenet;05/19/1972;1;Acting
1005;3124;Valeria Golino;10/22/1965;1;Acting
1006;3125;Madonna;08/16/1958;1;Acting
1007;3126;Ione Skye;9.04.1970;1;Acting
1008;3127;Lili Taylor;02/20/1967;1;Acting
1009;3128;Alicia Witt;08/21/1975;1;Acting
1010;3130;Jennifer Beals;12/19/1963;1;Acting
1011;3132;Lana McKissack;6.05.1984;1;Acting
1012;3133;Patricia Vonne;NULL;1;Acting
1013;3134;Tamlyn Tomita;01/27/1966;1;Acting
1014;3135;Danny Verduzco;NULL;0;Acting
1015;3136;Salma Hayek;9.02.1966;1;Acting
1016;3138;Kathy Griffin;11.04.1960;1;Acting
1017;3141;Marisa Tomei;12.04.1964;1;Acting
1018;3145;Simonetta Stefanelli;11/30/1954;1;Acting
1019;3149;Marilyn Monroe;6.01.1926;1;Acting
1020;3161;Joan Shawlee;3.05.1926;1;Acting
1021;3168;Barbara Drew;NULL;1;Acting
1022;3170;Mona Skager;NULL;0;Production
1023;3177;Mark Berger;NULL;0;Sound
1024;3179;George Brand;NULL;0;Sound
1025;3182;Jane Hamsher;NULL;1;Production
1026;3190;Hank Corwin;NULL;0;Editing
1027;3191;Risa Bramon Garcia;NULL;1;Production
1028;3194;David Kneupper;NULL;0;Sound
1029;3196;Juliette Lewis;06/21/1973;1;Acting
1030;3200;Christine Pascal;11/29/1953;1;Acting
1031;3202;Edie McClurg;07/23/1951;1;Acting
1032;3207;Terrylene;2.05.1967;1;Acting
1033;3208;Maria Pitillo;1.08.1966;1;Acting
1034;3213;Lorraine Farris;NULL;1;Acting
1035;3216;Jim Carrane;NULL;0;Acting
1036;3217;Robert Swan;1.01.1945;0;Acting
1037;3220;Nicholas Gage;NULL;0;Writing
1038;3221;Marina Gefter;NULL;1;Production
1039;3232;Lisa Bonet;11/16/1967;1;Acting
1040;3234;Joan Cusack;10.11.1962;1;Acting
1041;3235;Chris Rehmann;NULL;0;Acting
1042;3237;Joelle Carter;10.10.1972;1;Acting
1043;3241;Ruth Rose;1896-01-16;1;Writing
1044;3242;Fay Wray;09/15/1907;1;Acting
1045;3250;Edward Linden;NULL;0;Crew
1046;3251;J.O. Taylor;1887-12-27;0;Crew
1047;3254;Ted Cheesman;11/23/1902;0;Editing
1048;3257;Eddie Harman;NULL;0;Sound
1049;3258;Murray Spivack;NULL;0;Sound
1050;3259;George Marquenie;NULL;0;Lighting
1051;3261;Steve Clemente;1885-11-22;0;Acting
1052;3269;Franc D'Ambrosio;8.11.1962;0;Acting
1053;3270;Natasha Gregson Wagner;09/29/1970;1;Acting
1054;3271;Shannon Stillo;NULL;0;Acting
1055;3273;Laura Whyte;NULL;1;Acting
1056;3274;Lisa Fruchtman;NULL;1;Editing
1057;3275;Jane Jenkins;6.05.1943;1;Production
1058;3277;Andy Aaron;NULL;0;Crew
1059;3279;Francesca De Sapio;08/16/1945;1;Acting
1060;3282;Sara Gilbert;01/29/1975;1;Acting
1061;3283;Margaret Travolta;NULL;1;Acting
1062;3287;Th?r?se DePrez;1.01.1965;1;Art
1063;3293;Rachel Weisz;3.07.1970;1;Acting
1064;3294;Sharon Small;1.01.1967;1;Acting
1065;3295;Madison Cook;NULL;1;Acting
1066;3296;Jordan Cook;NULL;1;Acting
1067;3298;Ryan Speechley;NULL;0;Acting
1068;3299;Joseph Speechley;NULL;0;Acting
1069;3300;Natalia Tena;11.01.1984;1;Acting
1070;3301;Isabel Brook;NULL;1;Acting
1071;3302;Orlando Thor Newman;NULL;0;Acting
1072;3305;Jane Rosenthal;09/21/1956;1;Production
1073;3306;Denise Stephenson;NULL;1;Acting
1074;3308;Rosalind Knight;12.03.1933;1;Acting
1075;3311;Priscilla John;05/14/1948;1;Production
1076;3315;Victoria Smurfit;1.01.1974;1;Acting
1077;3336;Coleen Gray;10/23/1922;1;Acting
1078;3340;Marie Windsor;12.11.1919;1;Acting
1079;3344;Kola Kwariani;NULL;0;Acting
